timestamp,distance,data source
2026-05-01T03:17:03Z,3.36,Fitbit App
2026-05-01T03:18:03Z,17.45,Fitbit App
2026-05-01T03:19:03Z,6.04,Fitbit App
2026-05-01T03:20:03Z,23.49,Fitbit App
2026-05-01T03:21:03Z,38.25,Fitbit App
2026-05-01T03:22:03Z,40.93,Fitbit App
2026-05-01T03:23:03Z,65.82,Fitbit App
2026-05-01T03:24:03Z,34.22,Fitbit App
2026-05-01T03:25:03Z,93.53,Fitbit App
2026-05-01T03:26:03Z,77.07,Fitbit App
2026-05-01T03:27:03Z,41.60,Fitbit App
2026-05-01T03:28:03Z,62.35,Fitbit App
2026-05-01T03:29:03Z,18.12,Fitbit App
2026-05-01T03:30:03Z,15.43,Fitbit App
2026-05-01T03:31:03Z,10.07,Fitbit App
2026-05-01T03:32:03Z,70.15,Fitbit App
2026-05-01T03:33:03Z,31.54,Fitbit App
2026-05-01T03:34:03Z,15.43,Fitbit App
2026-05-01T03:35:03Z,8.05,Fitbit App
2026-05-01T03:36:03Z,11.41,Fitbit App
2026-05-01T03:37:03Z,21.47,Fitbit App
2026-05-01T03:38:03Z,13.42,Fitbit App
2026-05-01T03:39:03Z,5.37,Fitbit App
2026-05-01T03:42:03Z,4.70,Fitbit App
2026-05-01T03:43:03Z,40.26,Fitbit App
2026-05-01T03:44:03Z,19.46,Fitbit App
2026-05-01T03:45:03Z,32.21,Fitbit App
2026-05-01T03:46:03Z,34.22,Fitbit App
2026-05-01T03:47:03Z,13.42,Fitbit App
2026-05-01T03:49:03Z,6.04,Fitbit App
2026-05-01T03:50:03Z,33.55,Fitbit App
2026-05-01T03:51:03Z,7.38,Fitbit App
2026-05-01T03:52:03Z,15.43,Fitbit App
2026-05-01T03:53:03Z,12.08,Fitbit App
2026-05-01T03:54:03Z,8.72,Fitbit App
2026-05-01T03:55:03Z,28.18,Fitbit App
2026-05-01T03:56:03Z,26.84,Fitbit App
2026-05-01T03:57:03Z,17.45,Fitbit App
2026-05-01T03:59:03Z,5.37,Fitbit App
2026-05-01T04:00:03Z,5.37,Fitbit App
2026-05-01T04:01:03Z,2.01,Fitbit App
2026-05-01T04:02:03Z,4.03,Fitbit App
2026-05-01T04:03:03Z,7.38,Fitbit App
2026-05-01T04:07:03Z,5.37,Fitbit App
2026-05-01T04:08:03Z,11.41,Fitbit App
2026-05-01T04:09:03Z,12.75,Fitbit App
2026-05-01T04:10:03Z,6.71,Fitbit App
2026-05-01T04:11:03Z,9.39,Fitbit App
2026-05-01T04:12:03Z,16.10,Fitbit App
2026-05-01T04:13:03Z,1.34,Fitbit App
2026-05-01T04:14:03Z,13.42,Fitbit App
2026-05-01T04:15:03Z,23.49,Fitbit App
2026-05-01T04:16:03Z,9.39,Fitbit App
2026-05-01T04:17:03Z,29.52,Fitbit App
2026-05-01T04:18:03Z,16.10,Fitbit App
2026-05-01T04:19:03Z,31.54,Fitbit App
2026-05-01T04:20:03Z,22.14,Fitbit App
2026-05-01T04:21:03Z,30.20,Fitbit App
2026-05-01T04:22:03Z,4.70,Fitbit App
2026-05-01T04:24:03Z,0.67,Fitbit App
2026-05-01T04:25:03Z,15.43,Fitbit App
2026-05-01T04:26:03Z,102.19,Fitbit App
2026-05-01T04:27:03Z,61.49,Fitbit App
2026-05-01T04:28:03Z,93.53,Fitbit App
2026-05-01T04:29:03Z,108.25,Fitbit App
2026-05-01T04:30:03Z,68.41,Fitbit App
2026-05-01T04:39:03Z,1.34,Fitbit App
2026-05-01T04:40:03Z,3.36,Fitbit App
2026-05-01T04:48:03Z,9.39,Fitbit App
2026-05-01T04:49:03Z,92.66,Fitbit App
2026-05-01T04:50:03Z,86.60,Fitbit App
2026-05-01T04:51:03Z,105.65,Fitbit App
2026-05-01T04:52:03Z,108.25,Fitbit App
2026-05-01T04:53:03Z,21.47,Fitbit App
2026-05-01T04:54:03Z,110.85,Fitbit App
2026-05-01T04:55:03Z,97.86,Fitbit App
2026-05-01T04:56:03Z,70.15,Fitbit App
2026-05-01T04:57:20Z,6.04,Fitbit App
2026-05-01T04:59:20Z,3.36,Fitbit App
2026-05-01T05:00:20Z,4.70,Fitbit App
2026-05-01T05:02:20Z,0.67,Fitbit App
2026-05-01T05:03:20Z,16.10,Fitbit App
2026-05-01T05:04:20Z,100.46,Fitbit App
2026-05-01T05:05:20Z,101.32,Fitbit App
2026-05-01T05:06:20Z,45.63,Fitbit App
2026-05-01T05:13:20Z,1.34,Fitbit App
2026-05-01T05:14:20Z,21.47,Fitbit App
2026-05-01T05:15:20Z,94.39,Fitbit App
2026-05-01T05:16:20Z,95.26,Fitbit App
2026-05-01T05:17:20Z,31.54,Fitbit App
2026-05-01T05:18:20Z,34.89,Fitbit App
2026-05-01T05:19:20Z,84.87,Fitbit App
2026-05-01T05:20:20Z,2.68,Fitbit App
2026-05-01T05:21:20Z,9.39,Fitbit App
2026-05-01T05:22:20Z,85.73,Fitbit App
2026-05-01T05:23:20Z,71.88,Fitbit App
2026-05-01T05:24:20Z,0.67,Fitbit App
2026-05-01T05:25:20Z,4.03,Fitbit App
2026-05-01T05:37:20Z,11.41,Fitbit App
2026-05-01T05:38:20Z,101.32,Fitbit App
2026-05-01T05:39:20Z,102.19,Fitbit App
2026-05-01T05:40:20Z,32.88,Fitbit App
2026-05-01T05:41:20Z,98.72,Fitbit App
2026-05-01T05:42:20Z,45.63,Fitbit App
2026-05-01T05:47:20Z,1.34,Fitbit App
2026-05-01T05:48:20Z,8.72,Fitbit App
2026-05-01T05:51:20Z,1.34,Fitbit App
2026-05-01T05:52:20Z,18.12,Fitbit App
2026-05-01T05:53:20Z,0.67,Fitbit App
2026-05-01T06:42:20Z,2.68,Fitbit App
2026-05-01T06:43:20Z,1.34,Fitbit App
2026-05-01T10:02:20Z,0.67,Fitbit App
2026-05-01T10:03:20Z,6.04,Fitbit App
2026-05-01T10:06:20Z,0.67,Fitbit App
2026-05-01T10:07:20Z,4.70,Fitbit App
2026-05-01T10:09:20Z,3.36,Fitbit App
2026-05-01T10:10:20Z,2.01,Fitbit App
2026-05-01T10:25:20Z,2.68,Fitbit App
2026-05-01T10:26:20Z,2.01,Fitbit App
2026-05-01T10:55:20Z,4.03,Fitbit App
2026-05-01T10:56:20Z,2.68,Fitbit App
2026-05-01T11:07:20Z,0.67,Fitbit App
2026-05-01T11:08:20Z,6.71,Fitbit App
2026-05-01T11:21:20Z,4.70,Fitbit App
2026-05-01T11:22:20Z,12.75,Fitbit App
2026-05-01T11:50:20Z,0.67,Fitbit App
2026-05-01T11:51:20Z,11.41,Fitbit App
2026-05-01T11:52:20Z,28.85,Fitbit App
2026-05-01T11:53:20Z,136.83,Fitbit App
2026-05-01T11:54:20Z,30.87,Fitbit App
2026-05-01T11:55:20Z,36.23,Fitbit App
2026-05-01T11:56:20Z,102.19,Fitbit App
2026-05-01T11:57:20Z,91.80,Fitbit App
2026-05-01T11:58:20Z,38.25,Fitbit App
2026-05-01T11:59:20Z,16.78,Fitbit App
2026-05-01T12:32:20Z,2.01,Fitbit App
2026-05-01T12:33:20Z,12.08,Fitbit App
2026-05-01T12:34:20Z,11.41,Fitbit App
2026-05-01T12:59:20Z,3.36,Fitbit App
2026-05-01T13:00:20Z,2.01,Fitbit App
2026-05-01T23:50:20Z,4.03,Fitbit App
2026-05-01T23:51:20Z,8.05,Fitbit App
2026-05-01T23:52:20Z,3.36,Fitbit App
2026-05-01T23:53:20Z,12.75,Fitbit App
2026-05-01T23:54:20Z,11.41,Fitbit App
2026-05-01T23:55:20Z,4.03,Fitbit App
2026-05-01T23:56:20Z,18.12,Fitbit App
2026-05-01T23:57:20Z,30.20,Fitbit App
2026-05-01T23:58:20Z,4.70,Fitbit App
2026-05-01T23:59:20Z,44.96,Fitbit App
2026-05-02T00:00:20Z,104.79,Fitbit App
2026-05-02T00:01:20Z,62.35,Fitbit App
2026-05-02T00:02:20Z,88.33,Fitbit App
2026-05-02T00:03:20Z,17.45,Fitbit App
2026-05-02T00:04:20Z,94.39,Fitbit App
2026-05-02T00:05:20Z,5.37,Fitbit App
2026-05-02T00:06:20Z,88.33,Fitbit App
2026-05-02T00:07:20Z,102.19,Fitbit App
2026-05-02T00:08:20Z,35.56,Fitbit App
2026-05-02T00:09:20Z,8.05,Fitbit App
2026-05-02T01:37:20Z,9.39,Fitbit App
2026-05-02T01:38:20Z,4.70,Fitbit App
2026-05-02T01:53:20Z,2.01,Fitbit App
2026-05-02T01:54:20Z,16.78,Fitbit App
2026-05-02T01:57:20Z,3.36,Fitbit App
2026-05-02T01:58:20Z,7.38,Fitbit App
2026-05-02T02:02:20Z,6.04,Fitbit App
2026-05-02T02:03:20Z,3.36,Fitbit App
2026-05-02T02:07:20Z,2.68,Fitbit App
2026-05-02T02:08:20Z,1.34,Fitbit App
2026-05-02T03:25:20Z,0.67,Fitbit App
2026-05-02T03:26:20Z,11.41,Fitbit App
2026-05-02T04:20:20Z,2.01,Fitbit App
2026-05-02T04:21:20Z,18.79,Fitbit App
2026-05-02T04:22:20Z,16.10,Fitbit App
2026-05-02T04:23:20Z,15.43,Fitbit App
2026-05-02T04:24:20Z,91.80,Fitbit App
2026-05-02T04:25:20Z,95.26,Fitbit App
2026-05-02T04:26:20Z,79.67,Fitbit App
2026-05-02T04:28:20Z,2.01,Fitbit App
2026-05-02T04:29:20Z,6.71,Fitbit App
2026-05-02T04:40:20Z,10.07,Fitbit App
2026-05-02T04:41:20Z,88.33,Fitbit App
2026-05-02T04:42:20Z,101.32,Fitbit App
2026-05-02T04:43:20Z,64.08,Fitbit App
2026-05-02T04:45:20Z,3.36,Fitbit App
2026-05-02T04:46:20Z,62.35,Fitbit App
2026-05-02T04:47:20Z,83.14,Fitbit App
2026-05-02T04:48:20Z,80.54,Fitbit App
2026-05-02T04:49:20Z,92.66,Fitbit App
2026-05-02T04:50:20Z,22.14,Fitbit App
2026-05-02T04:51:20Z,4.70,Fitbit App
2026-05-02T04:52:20Z,4.70,Fitbit App
2026-05-02T05:18:20Z,6.04,Fitbit App
2026-05-02T05:19:20Z,40.93,Fitbit App
2026-05-02T05:20:20Z,97.86,Fitbit App
2026-05-02T05:21:20Z,79.67,Fitbit App
2026-05-02T05:22:20Z,26.84,Fitbit App
2026-05-02T05:25:20Z,2.68,Fitbit App
2026-05-02T05:26:20Z,14.09,Fitbit App
2026-05-02T05:27:20Z,3.36,Fitbit App
2026-05-02T05:28:20Z,6.04,Fitbit App
2026-05-02T05:29:20Z,40.93,Fitbit App
2026-05-02T05:30:20Z,88.33,Fitbit App
2026-05-02T05:31:20Z,98.72,Fitbit App
2026-05-02T05:32:20Z,60.62,Fitbit App
2026-05-02T05:33:20Z,84.00,Fitbit App
2026-05-02T05:34:20Z,64.08,Fitbit App
2026-05-02T05:35:20Z,84.00,Fitbit App
2026-05-02T05:36:20Z,22.81,Fitbit App
2026-05-02T05:40:20Z,0.67,Fitbit App
2026-05-02T05:41:20Z,10.74,Fitbit App
2026-05-02T05:42:20Z,23.49,Fitbit App
2026-05-02T05:43:20Z,6.04,Fitbit App
2026-05-02T05:44:20Z,40.93,Fitbit App
2026-05-02T05:45:20Z,36.23,Fitbit App
2026-05-02T05:46:20Z,101.32,Fitbit App
2026-05-02T05:47:20Z,103.92,Fitbit App
2026-05-02T05:48:20Z,102.19,Fitbit App
2026-05-02T05:49:40Z,59.75,Fitbit App
2026-05-02T05:50:40Z,2.01,Fitbit App
2026-05-02T05:51:40Z,8.72,Fitbit App
2026-05-02T05:57:40Z,4.70,Fitbit App
2026-05-02T05:58:40Z,84.00,Fitbit App
2026-05-02T05:59:40Z,19.46,Fitbit App
2026-05-02T06:00:40Z,11.41,Fitbit App
2026-05-02T06:09:40Z,4.03,Fitbit App
2026-05-02T06:10:40Z,37.58,Fitbit App
2026-05-02T06:11:40Z,103.92,Fitbit App
2026-05-02T06:12:40Z,42.94,Fitbit App
2026-05-02T06:13:40Z,24.16,Fitbit App
2026-05-02T07:34:40Z,4.03,Fitbit App
2026-05-02T07:35:40Z,12.75,Fitbit App
2026-05-02T09:54:40Z,2.01,Fitbit App
2026-05-02T09:55:40Z,2.68,Fitbit App
2026-05-02T12:20:40Z,3.36,Fitbit App
2026-05-02T12:21:40Z,10.74,Fitbit App
2026-05-02T12:22:40Z,29.52,Fitbit App
2026-05-02T12:23:40Z,23.49,Fitbit App
2026-05-02T12:24:40Z,98.72,Fitbit App
2026-05-02T12:25:40Z,112.58,Fitbit App
2026-05-02T12:26:40Z,113.45,Fitbit App
2026-05-02T12:27:40Z,103.05,Fitbit App
2026-05-02T12:28:40Z,102.19,Fitbit App
2026-05-02T12:29:40Z,109.12,Fitbit App
2026-05-02T12:30:40Z,96.13,Fitbit App
2026-05-02T12:31:40Z,99.59,Fitbit App
2026-05-02T12:32:40Z,95.26,Fitbit App
2026-05-02T12:33:40Z,94.39,Fitbit App
2026-05-02T12:34:40Z,96.99,Fitbit App
2026-05-02T12:35:40Z,99.59,Fitbit App
2026-05-02T12:36:40Z,96.99,Fitbit App
2026-05-02T12:37:40Z,66.68,Fitbit App
2026-05-02T12:38:40Z,21.47,Fitbit App
2026-05-02T12:39:40Z,6.71,Fitbit App
2026-05-02T12:52:40Z,2.68,Fitbit App
2026-05-02T12:53:40Z,13.42,Fitbit App
2026-05-02T12:56:40Z,0.67,Fitbit App
2026-05-02T12:57:40Z,3.36,Fitbit App
2026-05-02T13:37:40Z,1.34,Fitbit App
2026-05-02T13:38:40Z,4.03,Fitbit App
2026-05-02T14:00:40Z,4.03,Fitbit App
2026-05-02T14:01:40Z,10.74,Fitbit App
2026-05-02T14:03:40Z,0.67,Fitbit App
2026-05-02T14:04:40Z,5.37,Fitbit App
2026-05-02T14:14:40Z,4.70,Fitbit App
2026-05-02T14:15:40Z,6.04,Fitbit App
2026-05-02T14:26:40Z,2.01,Fitbit App
2026-05-02T14:27:40Z,2.01,Fitbit App
2026-05-02T22:42:40Z,2.01,Fitbit App
2026-05-02T22:43:40Z,20.80,Fitbit App
2026-05-02T22:44:40Z,0.67,Fitbit App
2026-05-02T22:59:40Z,0.67,Fitbit App
2026-05-02T23:00:40Z,7.38,Fitbit App
2026-05-02T23:01:40Z,8.72,Fitbit App
2026-05-02T23:02:40Z,7.38,Fitbit App
2026-05-02T23:03:40Z,96.13,Fitbit App
2026-05-02T23:04:40Z,111.71,Fitbit App
2026-05-02T23:05:40Z,113.45,Fitbit App
2026-05-02T23:06:40Z,110.85,Fitbit App
2026-05-02T23:07:40Z,111.71,Fitbit App
2026-05-02T23:08:40Z,109.12,Fitbit App
2026-05-02T23:09:40Z,45.63,Fitbit App
2026-05-02T23:23:40Z,5.37,Fitbit App
2026-05-02T23:24:40Z,28.85,Fitbit App
2026-05-02T23:25:40Z,108.25,Fitbit App
2026-05-02T23:26:40Z,88.33,Fitbit App
2026-05-02T23:27:40Z,20.80,Fitbit App
2026-05-03T00:38:40Z,4.03,Fitbit App
2026-05-03T00:39:40Z,9.39,Fitbit App
2026-05-03T00:51:40Z,0.67,Fitbit App
2026-05-03T00:52:40Z,14.09,Fitbit App
2026-05-03T00:53:40Z,26.84,Fitbit App
2026-05-03T00:54:40Z,16.10,Fitbit App
2026-05-03T01:10:40Z,2.68,Fitbit App
2026-05-03T01:11:40Z,2.68,Fitbit App
2026-05-03T01:14:40Z,7.38,Fitbit App
2026-05-03T01:15:40Z,20.13,Fitbit App
2026-05-03T01:16:40Z,18.12,Fitbit App
2026-05-03T01:19:40Z,2.01,Fitbit App
2026-05-03T01:20:40Z,22.81,Fitbit App
2026-05-03T01:21:40Z,7.38,Fitbit App
2026-05-03T01:22:40Z,29.52,Fitbit App
2026-05-03T01:23:40Z,80.54,Fitbit App
2026-05-03T01:24:40Z,85.73,Fitbit App
2026-05-03T01:25:40Z,24.16,Fitbit App
2026-05-03T01:34:40Z,0.67,Fitbit App
2026-05-03T01:35:40Z,9.39,Fitbit App
2026-05-03T01:36:40Z,8.72,Fitbit App
2026-05-03T02:56:40Z,1.34,Fitbit App
2026-05-03T02:57:40Z,20.80,Fitbit App
2026-05-03T02:58:40Z,99.59,Fitbit App
2026-05-03T02:59:40Z,98.72,Fitbit App
2026-05-03T03:00:40Z,103.92,Fitbit App
2026-05-03T03:01:40Z,103.05,Fitbit App
2026-05-03T03:02:40Z,103.92,Fitbit App
2026-05-03T03:03:40Z,104.79,Fitbit App
2026-05-03T03:04:40Z,106.52,Fitbit App
2026-05-03T03:05:40Z,8.72,Fitbit App
2026-05-03T03:06:40Z,8.72,Fitbit App
2026-05-03T03:07:40Z,1.34,Fitbit App
2026-05-03T03:08:40Z,4.03,Fitbit App
2026-05-03T03:20:40Z,9.39,Fitbit App
2026-05-03T03:21:40Z,24.16,Fitbit App
2026-05-03T03:23:40Z,9.39,Fitbit App
2026-05-03T03:24:40Z,107.38,Fitbit App
2026-05-03T03:25:40Z,104.79,Fitbit App
2026-05-03T03:26:40Z,72.74,Fitbit App
2026-05-03T03:27:40Z,77.07,Fitbit App
2026-05-03T03:28:40Z,103.05,Fitbit App
2026-05-03T03:29:40Z,18.79,Fitbit App
